split,global_index,inchi_key,smiles,formula,target_value
train,4732,RQRBPQPYGWRYGE-BYYHNAKLSA-N,O=Cn1c(OC(F)(F)F)ccc1-c1ccc(N=Nc2ccc(-c3ccc(OC(F)(F)F)n3C=O)s2)s1,,1.09
train,3663,YSEYWBGSOUBCHH-UHFFFAOYSA-N,N#Cc1cc2c(nc1C#N)C(=O)C=C(c1ncc(Cl)o1)C2=O,,2.3
train,2478,PAEBVLKULOPPAB-UHFFFAOYSA-N,N#Cc1ccc2c(n1)C(=O)C=C(c1ccc(F)[nH]1)C2=O,,1.5
train,1644,KLEOPAGPPHUKSQ-UHFFFAOYSA-N,COc1cnc2c(c1)C(=O)C(c1nc(C(F)(F)F)co1)=CC2=O,,2.49
train,3327,WOJIJLASNPXCNG-UHFFFAOYSA-N,N#Cc1cnc2c(c1)C(=O)C(c1nnc(OC(F)(F)F)nn1)=CC2=O,,2.66
train,3762,ZEOFCICAIHXJRQ-UHFFFAOYSA-N,N#CC1=CC=C(C2=C(C3=CC=C(C#N)S3(=O)=O)C(=O)c3c(C#N)cc(C#N)nc3C2=O)S1(=O)=O,,2.92
train,1625,KIJAFPKYTKOJAP-UHFFFAOYSA-N,N#Cc1cnc2c(n1)C(=O)C(C1=CC=C(F)C1)=CC2=O,,1.61
train,3036,URFVIKZGQMSNLV-UHFFFAOYSA-N,CC(O)=Nc1coc(C2=CC(=O)c3nccnc3C2=O)n1,,1.79
train,639,FCUSIHBRJYQBQR-UHFFFAOYSA-N,N#Cc1cnc2c(n1)C(=O)C=C(n1ccc3ccccc31)C2=O,,1.55
train,674,FIDCSCXUYSGGQO-UHFFFAOYSA-N,N#Cc1cnc2c(n1)C(=O)C(n1ccnc1)=C(n1ccnc1)C2=O,,2.13
train,2685,RKSVCQMPGHGAOE-UHFFFAOYSA-N,N#Cc1cc(C#N)c2c(n1)C(=O)C=C(c1ccc(O)cc1)C2=O,,1.94
train,2454,OXWUGSUUALNUEH-UHFFFAOYSA-N,COc1ccc2c(n1)C(=O)C=C(c1ncc(N=C(C)O)o1)C2=O,,1.5
train,2151,NKWMUOKGJVDPRY-UHFFFAOYSA-N,N#Cc1ccc2c(n1)C(=O)C(C1=CC=C(Cl)S1(=O)=O)=C(C1=CC=C(Cl)S1(=O)=O)C2=O,,2.32
train,3191,VYURPQCFVVQVGR-UHFFFAOYSA-N,N#Cc1cnc2c(n1)C(=O)C(c1ccc(F)n1C=O)=CC2=O,,1.98
train,3913,AIFHBMMGUWWCNR-UHFFFAOYSA-N,N#Cc1cc(C#CS)c(C#N)c(C#CS)c1,,1.95
train,1666,KNVRHOSGIZDKFD-UHFFFAOYSA-N,N#Cc1ccnc2c1C(=O)C(c1nnc(Cl)nn1)=CC2=O,,2.63
train,2153,NKXVFRSUEKTDLP-UHFFFAOYSA-N,COc1cnc2c(c1)C(=O)C(c1ncc(C#N)o1)=CC2=O,,2.53
train,1519,JWWRWZZZKUFPTQ-UHFFFAOYSA-N,N#Cc1cnc2c(n1)C(=O)C(c1cc(OC(F)(F)F)c[nH]1)=C(c1cc(OC(F)(F)F)c[nH]1)C2=O,,1.35
train,2669,RIWGVCKKFXZXPM-UHFFFAOYSA-N,CC1=CC=C(C2=CC(=O)c3nc(C#N)cnc3C2=O)C1,,1.45
train,606,DZOKZZFHWSRPMO-UHFFFAOYSA-N,N#Cc1cnc2c(n1)C(=O)C=C(c1ccc(Cl)n1C=O)C2=O,,1.95
train,4848,VCLQYNRUAXGOCV-FMQUCBEESA-N,OC1=CC=C(c2ccc(N=Nc3ccc(C4=CC=C(O)C4)s3)s2)C1,,0.21
train,1711,LIUKOPVAPADMLP-UHFFFAOYSA-N,C#CC1=CC(=O)c2nccc(OC)c2C1=O,,2.84
train,5380,XUHUJXBVORKWAE-IYVXLEGESA,CC1(C)c2cc(-c3ccc(/C=N\[N+](=O)[O-])cc3)ccc2N(c2ccc(C#CF)cc2)c2ccc(-c3ccc(-c4cnc(Cl)o4)cc3)cc21,,0.86
train,4875,VQVSCOCWUVEGEA-VHXPQNKSSA-N,N#CC1=CC=C(c2ccc(N=Nc3ccc(C4=CC=C(C#N)C4)s3)s2)C1,,0.76
train,523,DONDMGCWNUSIMZ-UHFFFAOYSA-N,Cc1cn(C2=CC(=O)c3nccc(C#N)c3C2=O)c2ccccc12,,1.35
train,596,DYKDQIKSVWHGOT-UHFFFAOYSA-N,N#Cc1cnc2c(c1C#N)C(=O)C(c1nc(Cl)co1)=C(c1nc(Cl)co1)C2=O,,2.31
train,2786,RWDMRIZDISYNBI-UHFFFAOYSA-N,CN(C)C#CC1=CC(=O)c2ncccc2C1=O,,1.44
train,898,GYCDOWBWRZCFCY-UHFFFAOYSA-N,COc1nc2c(nc1OC)C(=O)C(c1ccc(C#N)cn1)=C(c1ccc(C#N)cn1)C2=O,,2.48
train,1233,INVDBYLGSXECOU-KQOZZNSWSA-N,N#Cc1cnc2c(n1)C(=O)C(C=NC(F)(F)F)=C(C=NC(F)(F)F)C2=O,,3.64
train,867,GVIHDTBCZNYGIZ-UHFFFAOYSA-N,N#Cc1cnc2c(c1C#N)C(=O)C(n1ccnc1Cl)=CC2=O,,2.17
train,4618,OVMJWGVBMXTWNY-ISLYRVAYSA-N,O=[N+]([O-])c1cnc(-c2ccc(N=Nc3ccc(-c4ncc([N+](=O)[O-])s4)s3)s2)s1,,1.59
train,934,HCYIMGMWFYLDTI-UHFFFAOYSA-N,COc1ccc2c(n1)C(=O)C=C(C1=CC=CS1(=O)=O)C2=O,,2.45
train,3763,ZEOSTMLTECLLGR-UHFFFAOYSA-N,N#Cc1ccc2c(n1)C(=O)C(c1ncc(Cl)cn1)=C(c1ncc(Cl)cn1)C2=O,,2.76
train,1651,KMCMKVCIBBTTRF-UHFFFAOYSA-N,COc1ccc(C2=C(c3ccc(OC)cc3)C(=O)c3nc(C#N)c(C#N)cc3C2=O)cc1,,1.48
train,2922,SLNROKIMCCGFAL-IHWYPQMZSA-N,COc1cnc2c(c1)C(=O)C(C=CO)=CC2=O,,1.75
train,2305,OFGCWOBHNOQBBV-UHFFFAOYSA-N,COc1ccc2c(n1)C(=O)C=C(c1ccc(C#N)n1C=O)C2=O,,2.22
train,4695,QUVAZGPDZQAVDX-FMQUCBEESA-N,COc1nnc(-c2ccc(N=Nc3ccc(-c4nnc(OC)nn4)cc3)cc2)nn1,,1.79
train,3298,WMCPETTXBXTFCA-UHFFFAOYSA-N,COc1nc2c(nc1OC)C(=O)C(c1ncc(F)o1)=CC2=O,,2.19
train,355,CFKNTBHWXKJIPQ-UHFFFAOYSA-N,COc1ccc(C2=CC(=O)c3nccc(OC)c3C2=O)cc1,,1.7
train,224,BBZGXRZMKMPFCD-UHFFFAOYSA-N,O=C1C(C2=CC=C(O)S2(=O)=O)=C(C2=CC=C(O)S2(=O)=O)C(=O)c2ncccc21,,1.77
train,760,GGLVSROPDRFUMH-UHFFFAOYSA-N,COc1ccc2c(n1)C(=O)C=C(c1cc([N+](=O)[O-])c[nH]1)C2=O,,2.01
train,4204,HEMWNHDBVGXLBD-UHFFFAOYSA-N,Cc1coc(C2(C)N=N2)n1,,1.96
train,1748,LNOBIUQTXYWCEL-UHFFFAOYSA-N,O=C1C=C(c2cnc(Cl)[nH]2)C(=O)c2nccnc21,,2.01
train,3224,WDHMXVQAWHTMQA-UHFFFAOYSA-N,CC#CC1=C(C#CC)C(=O)c2nc(C#N)cnc2C1=O,,2.25
train,175,AVZPMVLKJVBEQP-UHFFFAOYSA-N,N#Cc1cnc2c(n1)C(=O)C(c1ccc(C#N)o1)=CC2=O,,2.45
train,836,GRSNBGNLKCHYLL-UHFFFAOYSA-N,N#Cc1ccc(C2=C(c3ccc(C#N)cc3)C(=O)c3c(ncc(C#N)c3C#N)C2=O)cc1,,2.59
train,4777,SRTAUVROQYETGY-UHFFFAOYSA-N,N#Cc1cc(C2=CC=CC2)c(C#N)c(C2=CC=CC2)c1,,-1.17
train,470,DAODIQOWUYEUFW-UHFFFAOYSA-N,N#Cc1ccnc2c1C(=O)C(c1ncc(C(F)(F)F)s1)=C(c1ncc(C(F)(F)F)s1)C2=O,,2.51
train,1843,LZEVOQDGKVXPEN-UHFFFAOYSA-N,COc1nc2c(nc1OC)C(=O)C(n1ccnc1)=C(n1ccnc1)C2=O,,2.07
train,2456,OYDICQFQOVKLJS-UHFFFAOYSA-N,N#Cc1cnc2c(c1)C(=O)C(c1nnc(S)nn1)=C(c1nnc(S)nn1)C2=O,,2.4
train,92,AMJUVBVWYOVDSK-UHFFFAOYSA-N,N#Cc1cnc2c(n1)C(=O)C(c1cc(C(F)(F)F)c[nH]1)=CC2=O,,2.02
train,4756,SBOQJGOSOHNEAR-UHFFFAOYSA-N,Cn1c(-c2cc(C#N)cc(-c3ccc([N+](=O)[O-])n3C)c2C#N)ccc1[N+](=O)[O-],,-0.39
train,4251,IAFOEYMXVBBUKQ-DQSJHHFOSA-N,FC(F)(F)c1csc(-c2ccc(N=Nc3ccc(-c4nc(C(F)(F)F)cs4)[nH]3)[nH]2)n1,,0.19
train,1912,MHAUGCMOWGHRJM-UHFFFAOYSA-N,Cc1cnc(C2=C(c3ncc(C)o3)C(=O)c3c(ncc(C#N)c3C#N)C2=O)o1,,1.85
train,4870,VNSPUAVDIIFBHR-WCWDXBQESA-N,N#CC1=CC=C(c2ccc(N=Nc3ccc(C4=CC=C(C#N)C4)o3)o2)C1,,0.83
train,4546,NJIXJWJCIKGNNV-QPLCGJKRSA-N,COc1cnc(-c2ccc(N=Nc3ccc(-c4ncc(OC)cn4)[nH]3)[nH]2)nc1,,0.02
train,1962,MOJQYEVFYPAQCZ-UHFFFAOYSA-N,COc1nc2c(nc1OC)C(=O)C(c1ccc(OC(F)(F)F)s1)=CC2=O,,1.88
train,5165,CZLBOHSJKRHLTM-UHFFFAOYSA,FC(F)(F)c1ncc(N2c3ccccc3N(C#CCl)c3ccccc32)o1,,0.75
train,101,ANLMFWLFUQQNFZ-UHFFFAOYSA-N,N#Cc1cnc2c(c1C#N)C(=O)C(n1ccnc1Cl)=C(n1ccnc1Cl)C2=O,,2.13
train,4841,UWRWLWRXCLCEAL-ISLYRVAYSA-N,C#Cc1ccc(N=Nc2ccc(C#C)cc2)cc1,,1.85
train,3078,UWIACAPVPHUXNI-UHFFFAOYSA-N,CC(O)=NC1=CC=C(C2=CC(=O)c3ncccc3C2=O)C1,,0.9
train,3889,ZTKJFVPOYLOMAK-UHFFFAOYSA-N,N#Cc1nc2c(nc1C#N)C(=O)C(c1ccc(S)n1C=O)=CC2=O,,1.67
train,1490,JUEOLLQDNXFDLW-UHFFFAOYSA-N,N#Cc1cc(C#N)c2c(n1)C(=O)C=C(c1cc(Cl)c[nH]1)C2=O,,1.7
train,2743,RQVZHLOQNQETFF-UHFFFAOYSA-N,N#Cc1ccnc2c1C(=O)C(c1ncc(F)cn1)=CC2=O,,2.68
train,5073,ZPRHAPILUBLPFE-GLIMQPGKSA-N,CC=Cc1ccc2c(c1)C(=O)c1cc(C=CC)ccc1C2=O,,1.9
train,2308,OFYKVXVPGRMANP-UHFFFAOYSA-N,COc1ccc2c(n1)C(=O)C=C(c1ccc(N(C)C)o1)C2=O,,0.72
train,2100,NFBWCLFLNWAKJM-UHFFFAOYSA-N,N#Cc1cnc2c(c1C#N)C(=O)C(C1=CC=C(OC(F)(F)F)C1)=CC2=O,,1.54
train,2926,SLRFHYXKFHLJEA-YXNCQKNLSA-N,CN=CC1=C(C=NC)C(=O)c2nc(C#N)c(C#N)cc2C1=O,,1.87
train,845,GSOVOAMZTMFIOJ-UHFFFAOYSA-N,COc1cnc2c(n1)C(=O)C(c1ncc(S)cn1)=CC2=O,,2.21
train,593,DYGBAPJDFZPTLO-UHFFFAOYSA-N,N#Cc1cc(C#N)c2c(n1)C(=O)C(C1=CC=C(O)S1(=O)=O)=C(C1=CC=C(O)S1(=O)=O)C2=O,,1.9
train,2383,OPQZXVSVKVMUPU-UHFFFAOYSA-N,COc1ccc2c(n1)C(=O)C=C(c1ncc(C)s1)C2=O,,1.92
train,1414,JKPSXLRCLAUJOF-JVLMNHKTSA-N,COc1cnc2c(n1)C(=O)C(C=CC#N)=C(C=CC#N)C2=O,,2.72
train,4700,QYHWQLINNDQAFN-DQRAZIAOSA-N,N#CC1=CC=C(c2ccc(N=Nc3ccc(C4=CC=C(C#N)S4(=O)=O)s3)s2)S1(=O)=O,,1.46
train,5358,NKRAAAZGOCFLQV-UHFFFAOYSA,CC1(C)c2cc(-c3ccc(C4=CS(=O)(=O)C(F)=C4)cc3)ccc2N(c2ccc(-c3csc(C#N)n3)cc2)c2ccc(-c3ccc(-c4nc(F)cs4)cc3)cc21,,0.83
train,5097,COQNVRZMPMSUDV-UHFFFAOYSA,Oc1cccc(N2c3ccccc3N(C#CS)c3ccccc32)c1,,0.48
train,286,BWEXBOXOZNPNIP-UHFFFAOYSA-N,COc1cnc2c(c1)C(=O)C(c1ncc(N=C(C)O)s1)=CC2=O,,1.34
train,5156,ZWPGVWBAONZMHX-UHFFFAOYSA,Oc1nc(N2c3ccccc3N(c3ccc(F)[nH]3)c3ccccc32)cs1,,0.25
train,946,HEEQDFBIOBQHGA-UHFFFAOYSA-N,COc1cnc2c(n1)C(=O)C=C(c1cnc(Cl)[nH]1)C2=O,,1.86
train,1649,KLUDOTVCKFOASG-UHFFFAOYSA-N,O=C1C(c2nnc(S)nn2)=C(c2nnc(S)nn2)C(=O)c2ncccc21,,2.35
train,5131,RPLODKFHEHYIFW-UHFFFAOYSA,O=[N+]([O-])c1ccc(N2c3ccccc3N(S)c3ccccc32)o1,,0.8
train,1808,LVCNPVRLJUIQDY-UHFFFAOYSA-N,COc1cnc2c(c1)C(=O)C(c1ccc(N(C)C)n1C)=CC2=O,,0.57
train,4951,XICRBQHEQWMQPJ-WCWDXBQESA-N,Oc1ncc(-c2ccc(N=Nc3ccc(-c4cnc(O)[nH]4)cc3)cc2)[nH]1,,1.0
train,4387,KKNUWMXPTDAORX-NXVVXOECSA-N,Sc1nnc(-c2ccc(N=Nc3ccc(-c4nnc(S)nn4)[nH]3)[nH]2)nn1,,0.9
train,4129,FUTVZGQEXUCVSN-OCEACIFDSA-N,COc1c[nH]c(-c2ccc(N=Nc3ccc(-c4cc(OC)c[nH]4)cc3)cc2)c1,,0.77
train,4628,PBFSRJWAYNIEPO-UHFFFAOYSA-N,O=S1(=O)C(Cl)=CC=C1C1(Cl)N=N1,,2.52
train,5226,DYEBINKINSXYCE-UHFFFAOYSA,Oc1ccc(N2c3ccccc3N(c3cccc(O)n3)c3ccccc32)cn1,,0.28
train,4984,XZCUIVOSLABRFP-KQQUZDAGSA-N,O=C1c2ccc(C=CC(F)(F)F)cc2C(=O)c2cc(C=CC(F)(F)F)ccc21,,2.55
train,5230,GYDPJYPKPDBGFY-UHFFFAOYSA,FC(F)(F)c1cc(N2c3ccccc3N(c3ccc(C(F)(F)F)[nH]3)c3ccccc32)c[nH]1,,0.43
train,2499,PCFXRXXAXCFBLZ-UHFFFAOYSA-N,COc1ccc(C2=CC(=O)c3nc(C#N)cnc3C2=O)n1C,,1.09
train,3187,VYLLTHXIABRZTO-UHFFFAOYSA-N,CN(C)c1ccc(C2=CC(=O)c3nc(C#N)cnc3C2=O)n1C,,0.69
train,1775,LRRWZOTZYQQUGW-UHFFFAOYSA-N,COc1cnc2c(n1)C(=O)C(c1nnc(OC(F)(F)F)nn1)=CC2=O,,2.62
train,1232,INUZELTVGCBTQU-UHFFFAOYSA-N,Cn1c(O)ccc1C1=CC(=O)c2nc(C#N)c(C#N)cc2C1=O,,1.16
train,359,CFXKIWJMIYTVFZ-UHFFFAOYSA-N,O=C1C(c2cnc(O)[nH]2)=CC(=O)c2ncccc21,,1.56
train,1481,JSOLIGBEUALOPR-UHFFFAOYSA-N,COc1cnc2c(c1)C(=O)C(c1ccc(OC)[nH]1)=CC2=O,,1.0
train,4410,KVUZEYJKDMWDHP-VHXPQNKSSA-N,c1ccc(-c2ccc(N=Nc3ccc(-c4ccccc4)[nH]3)[nH]2)cc1,,-0.14
train,3115,VAEXKUYWQRPGBN-UHFFFAOYSA-N,N#Cc1cnc2c(c1C#N)C(=O)C(c1ccc(Cl)o1)=CC2=O,,1.97
train,2781,RVNNECHIPCFTOR-UHFFFAOYSA-N,Cc1cn(C2=CC(=O)c3nccnc3C2=O)c2ccccc12,,1.32
train,2392,OQGIIOFXPGFBCJ-XBMAZEBWSA-N,N#CN=CC1=C(C=NC#N)C(=O)c2nc(C#N)cnc2C1=O,,3.36
train,5163,CKYZJFYOMYOUBF-UHFFFAOYSA,C=CON1c2ccccc2N([C]2N=C(O)[CH]S2)c2ccccc21,,0.5
train,4793,TVSQJBCFPNMDQA-UHFFFAOYSA-N,N#Cc1cc(-c2ncc(C#N)s2)c(C#N)c(-c2ncc(C#N)s2)c1,,-0.37
train,4991,YDDZHKRLVAVCHP-VHXPQNKSSA-N,FC(F)(F)C#Cc1ccc(N=Nc2ccc(C#CC(F)(F)F)[nH]2)[nH]1,,1.22
train,97,ANDUOFNFCAVOMK-UHFFFAOYSA-N,COc1cnc2c(n1)C(=O)C(c1ncc(O)cn1)=C(c1ncc(O)cn1)C2=O,,2.34
train,4452,LOUVUCYKERATQU-ISLYRVAYSA-N,O=[N+]([O-])c1cnc(-c2ccc(N=Nc3ccc(-c4ncc([N+](=O)[O-])o4)o3)o2)o1,,1.65
train,4446,LLOIENPAHHBFCD-DQRAZIAOSA-N,c1ccc(-c2ccc(N=Nc3ccc(-c4ccccn4)o3)o2)nc1,,0.95
train,804,GNVXAAADAKOAFK-UHFFFAOYSA-N,N#Cc1cnc2c(n1)C(=O)C(c1ccc(Cl)cn1)=CC2=O,,2.59
train,4118,FQNRIRQUHXFDIJ-LUKHMWGVSA-N,N#CN=Cc1ccc2ccc3c4ccc5ccc(C=NC#N)c6ccc(c7ccc1c2c37)c4c56,,1.13
train,972,HIVDBKFQQLTSFI-UHFFFAOYSA-N,O=C1C=C(c2cnc[nH]2)C(=O)c2nccnc21,,1.94
train,4005,CELFPYFSAUKXIE-UHFFFAOYSA-N,CC1=CC=C(c2ccc3c(c2)C2=Cc4c5ccc(C6=CC=C(C)S6(=O)=O)cc5c5n4[B@@-]4(Cl)n6c(c7ccc(C8=CC=C(C)S8(=O)=O)cc7c6=CC3=[N+]24)=C5)S1(=O)=O,,0.83
train,3348,WQXUHWAHNJDDQB-UHFFFAOYSA-N,N#Cc1csc(C2=CC(=O)c3nc(C#N)ccc3C2=O)n1,,2.68
train,1856,MARICBNWNZAUHS-UHFFFAOYSA-N,N#Cc1ccnc2c1C(=O)C(c1ncc(OC(F)(F)F)o1)=C(c1ncc(OC(F)(F)F)o1)C2=O,,2.14
train,5099,DVJYXFQJCMPCKC-UHFFFAOYSA,O=S1(=O)C=C(N2c3ccccc3N(c3cnc(S)o3)c3ccccc32)C=C1S,,0.82
train,549,DRVYRKKGGYUMBO-UHFFFAOYSA-N,O=C1C=C(c2ccc(F)cc2)C(=O)c2nccnc21,,2.36
train,2530,PFZJVROFFQWAES-JOVCIAKGSA-N,O=C1C(C=COC(F)(F)F)=C(C=COC(F)(F)F)C(=O)c2ncccc21,,1.89
train,3593,XUVLCWXPXHESDQ-UHFFFAOYSA-N,N#Cc1cnc2c(n1)C(=O)C=C(n1ccnc1)C2=O,,2.26
train,1056,HTLSRRHMZOTKNX-UHFFFAOYSA-N,N#Cc1cnc2c(n1)C(=O)C(n1cc([N+](=O)[O-])nn1)=CC2=O,,3.58
train,456,CVDYVCRDRGESHO-UHFFFAOYSA-N,N#Cc1cc(C#N)c2c(n1)C(=O)C(c1ccc(Cl)[nH]1)=C(c1ccc(Cl)[nH]1)C2=O,,1.08
train,1786,LSOWQKZJYDWGMH-UHFFFAOYSA-N,Cn1cccc1C1=C(c2cccn2C)C(=O)c2nc(C#N)c(C#N)cc2C1=O,,1.09
train,4122,FSIXXABOSAQMMD-FMQUCBEESA-N,Fc1ccc(-c2ccc(N=Nc3ccc(-c4ccc(F)s4)s3)s2)s1,,0.76
train,3716,YYWZVZZXCUYNFG-UHFFFAOYSA-N,Cc1csc(C2=CC(=O)c3nc(C#N)cc(C#N)c3C2=O)n1,,2.1
train,3311,WNFMAZLUURBPND-UHFFFAOYSA-N,N#Cc1cnc2c(c1)C(=O)C(c1ccc(S)cn1)=C(c1ccc(S)cn1)C2=O,,1.78
train,4955,XKBXMNCOHQRVEF-FOCLMDBBSA-N,ClC#Cc1ccc(N=Nc2ccc(C#CCl)s2)s1,,1.21
train,1837,LYOLKZZTOYIXIE-UHFFFAOYSA-N,O=C1C(C2=CC=C(Cl)S2(=O)=O)=C(C2=CC=C(Cl)S2(=O)=O)C(=O)c2nccnc21,,2.32
train,5035,YVWZSCPPVKLLQH-VHXPQNKSSA-N,Oc1cnc(-c2ccc(N=Nc3ccc(-c4ncc(O)cn4)[nH]3)[nH]2)nc1,,0.65
train,5490,UFHAXJVDHALEBC-UHFFFAOYSA,C=COCc1ccc2c(c1)oc(=O)c1c(C#C[N+](=O)[O-])c3ccccc3cc12,,1.74
train,3099,UYGWFGHOCBOYOA-UHFFFAOYSA-N,N#Cc1ccc2c(n1)C(=O)C(c1ccc(C#N)[nH]1)=C(c1ccc(C#N)[nH]1)C2=O,,1.49
train,2398,ORDCFXIWIOHLBT-UHFFFAOYSA-N,COc1ccnc2c1C(=O)C(c1ccc(C#N)n1C)=CC2=O,,1.97
train,4877,VSKHDKAFKDTZTA-ZKUPEGJOSA-N,SC=COC=Cc1ccc(N=Nc2ccc(C=COC=CS)s2)s1,,0.49
train,2037,MXGMSYNLARXBLN-UHFFFAOYSA-N,COc1c[nH]c(C2=CC(=O)c3nc(C#N)cc(C#N)c3C2=O)c1,,1.26
train,3880,ZSLUHTRKDLXZMS-UHFFFAOYSA-N,N#Cc1ccc2c(n1)C(=O)C=C(c1nc([N+](=O)[O-])co1)C2=O,,3.08
train,3552,XOYRCXXJVMKXJW-UHFFFAOYSA-N,N#Cc1nc2c(nc1C#N)C(=O)C(c1ccc(F)n1C=O)=C(c1ccc(F)n1C=O)C2=O,,1.57
train,4993,YDMXLEOUUGAJRP-HUWOUMPJSA-N,O=[N+]([O-])N=Cc1ccc(N=Nc2ccc(C=N[N+](=O)[O-])s2)s1,,1.86
train,2683,RKRBDXDGVCOZTA-UHFFFAOYSA-N,N#Cc1cnc2c(c1)C(=O)C(n1ccnc1[N+](=O)[O-])=C(n1ccnc1[N+](=O)[O-])C2=O,,3.08
train,1981,MQLMGDCHYUGWGT-UHFFFAOYSA-N,N#Cc1nc2c(nc1C#N)C(=O)C(c1ccccc1)=CC2=O,,2.5
train,149,ASGONBHQLMLAIG-UHFFFAOYSA-N,N#Cc1cc2c(nc1C#N)C(=O)C=C(c1nnc(C(F)(F)F)nn1)C2=O,,2.77
train,4668,QGQYVSSHFUNKGC-DQRAZIAOSA-N,N#Cc1ccc(-c2ccc(N=Nc3ccc(-c4ccc(C#N)s4)s3)s2)s1,,0.98
train,2240,NWZSGRUXJJANEN-UHFFFAOYSA-N,COc1cnc(C2=C(c3ncc(OC)cn3)C(=O)c3ncc(C#N)cc3C2=O)nc1,,2.22
train,4482,MDZZMUVEIDFBID-DQRAZIAOSA-N,COc1ccc(-c2ccc(N=Nc3ccc(-c4ccc(OC)n4C=O)s3)s2)n1C=O,,-0.15
train,4191,GVVXXTADRCHNIK-FOCLMDBBSA-N,FC#Cc1ccc(N=Nc2ccc(C#CF)o2)o1,,1.18
train,2884,SHAQCAOGFBSAFQ-HSFFGMMNSA-N,N#CC=CC1=C(C=CC#N)C(=O)c2nc(C#N)c(C#N)cc2C1=O,,2.87
train,316,BZEGLPXFXORTNU-UHFFFAOYSA-N,Cn1c(F)ccc1C1=C(c2ccc(F)n2C)C(=O)c2nccnc2C1=O,,1.03
train,2424,OUNISYFBTCBPFW-UHFFFAOYSA-N,COc1cnc2c(n1)C(=O)C=C(c1ccc([N+](=O)[O-])n1C=O)C2=O,,2.59
train,1841,LYYHDCKSUPYLCG-UHFFFAOYSA-N,COc1ccc2c(n1)C(=O)C=C(c1ncc(C(F)(F)F)cn1)C2=O,,2.66
train,1516,JWMFUBBOZFUQCA-UHFFFAOYSA-N,N#Cc1cc2c(nc1C#N)C(=O)C(C1=CC=C(C(F)(F)F)C1)=C(C1=CC=C(C(F)(F)F)C1)C2=O,,1.73
train,5161,CIHDHHLHGQWDCV-UHFFFAOYSA,N#Cc1cccc(c1)n1c2ccccc2n(c2c1cccc2)C1=NN=[C](=N[N]1)OC,,0.64
train,2144,NKAVVAZLFGHFHW-UHFFFAOYSA-N,COc1ccnc2c1C(=O)C(c1ccc(Cl)s1)=CC2=O,,1.84
train,349,CEPWQNKAVBBTLJ-UHFFFAOYSA-N,CN(C)c1nccn1C1=C(n2ccnc2N(C)C)C(=O)c2ncc(C#N)cc2C1=O,,0.91
train,2853,SDDSJVOXTLRWKV-UHFFFAOYSA-N,N#Cc1cc2c(nc1C#N)C(=O)C=C(C1=CC=C(F)C1)C2=O,,1.69
train,704,FLRNMJQTTSBXAB-UHFFFAOYSA-N,Cc1ccc(C2=CC(=O)c3nccc(C#N)c3C2=O)nc1,,2.29
train,539,DQTJLNRQCXVOEC-UHFFFAOYSA-N,N#Cc1cc(C#N)c2c(n1)C(=O)C=C(c1nc([N+](=O)[O-])co1)C2=O,,3.07
train,4436,LGPWNCMLQHUVET-UHFFFAOYSA-N,N#Cc1cc(-c2ccc(C#N)[nH]2)c(C#N)c(-c2ccc(C#N)[nH]2)c1,,-0.79
train,2316,OHTACZSQGMYTGO-UHFFFAOYSA-N,N#Cc1cnc2c(c1)C(=O)C(c1ncccn1)=CC2=O,,2.57
train,4106,FMGAJHUDOSFMNP-UHFFFAOYSA-N,N#Cc1cc(-c2ccc(S)cc2)c(C#N)c(-c2ccc(S)cc2)c1,,1.74
train,4507,MTCSWNFRGUZZQB-FMQUCBEESA-N,Cn1c(-c2ccc(N=Nc3ccc(-c4ccc([N+](=O)[O-])n4C)s3)s2)ccc1[N+](=O)[O-],,1.23
train,840,GSCDHHXKBYNKJH-UHFFFAOYSA-N,CN(C)c1ccc(C2=CC(=O)c3ncc(C#N)c(C#N)c3C2=O)o1,,0.98
train,4431,LEHCFWCIPPVHMR-VHXPQNKSSA-N,Fc1ccc(-c2ccc(N=Nc3ccc(-c4ccc(F)o4)cc3)cc2)o1,,1.01
train,3489,XIBBGZDOLRIIEN-UHFFFAOYSA-N,CN(C)c1ccc(C2=CC(=O)c3nccc(C#N)c3C2=O)n1C=O,,0.91
train,2092,NEIUGBLIPFXZDA-UHFFFAOYSA-N,N#Cc1ccnc2c1C(=O)C(c1ccc(OC(F)(F)F)s1)=CC2=O,,1.96
train,446,CTSLIJYGEPOVFU-UHFFFAOYSA-N,O=C1C=C(n2cc(C(F)(F)F)nn2)C(=O)c2nccnc21,,3.13
train,3132,VBWQXIMGYBLIQE-UHFFFAOYSA-N,N#Cc1ccnc2c1C(=O)C(c1cc(C(F)(F)F)c[nH]1)=CC2=O,,1.89
train,4289,IOKYWKUDQSPVNR-OCEACIFDSA-N,FC(F)(F)C#Cc1ccc(N=Nc2ccc(C#CC(F)(F)F)cc2)cc1,,1.89
train,1428,JLSSFWLWCZHJCV-UHFFFAOYSA-N,N#Cc1ccc2c(n1)C(=O)C(C1=CC=C(O)C1)=C(C1=CC=C(O)C1)C2=O,,0.54
train,902,GYRMEAJODAEBAV-UHFFFAOYSA-N,COc1ccc2c(n1)C(=O)C=C(C#C[N+](=O)[O-])C2=O,,2.64
train,533,DQDSMVBLKNCJTE-UHFFFAOYSA-N,COc1nc2c(nc1OC)C(=O)C(c1ncc(C(F)(F)F)cn1)=CC2=O,,2.35
